f1,auroc,auprc,dataset,combo,n_detectors
0.026359143327841845,0.4763143018654607,0.03452840013189434,speech,IsolationForest+HBOS,2
0.1492295214922952,0.9622179940201142,0.34947045084300543,thyroid,IsolationForest+HBOS,2
0.0916030534351145,0.32952380952380955,0.0898870240192664,vertebral,IsolationForest+HBOS,2
0.10482758620689656,0.6993172119487909,0.14159246648751708,vowels,IsolationForest+HBOS,2
0.3620689655172414,0.956515939709217,0.6356858604397229,wbc,IsolationForest+HBOS,2
0.3018867924528302,0.8554621848739496,0.2635705753122703,wine,IsolationForest+HBOS,2
0.3451008645533141,0.8020074479358048,0.3080600731606049,annthyroid,IsolationForest+MCD,2
0.9104761904761904,0.990387877417166,0.974463996121689,breastw,IsolationForest+MCD,2
0.4460856720827179,0.9246978851963746,0.495974188489904,cardio,IsolationForest+MCD,2
0.16981132075471697,0.6959349593495936,0.07813339975061148,glass,IsolationForest+MCD,2
0.7982832618025751,0.9042680776014109,0.8840945559409304,ionosphere,IsolationForest+MCD,2
0.2028985507246377,0.73286,0.13678381704244733,letter,IsolationForest+MCD,2
0.18181818181818182,0.9401408450704225,0.6573522927689593,lympho,IsolationForest+MCD,2
0.08491066690252963,0.8696719695209121,0.26240263665737873,mammography,IsolationForest+MCD,2
0.31514000949216897,0.8057134579168478,0.28446403222599753,mnist,IsolationForest+MCD,2
0.6339869281045751,0.9999826150449401,0.9994803282137594,musk,IsolationForest+MCD,2
0.08445297504798464,0.7173404395315173,0.04669519907819819,optdigits,IsolationForest+MCD,2
0.1176027139087825,0.8998466655973358,0.11091722356665548,pendigits,IsolationForest+MCD,2
0.5338208409506399,0.6912238805970149,0.5042857034240364,pima,IsolationForest+MCD,2
0.6908797417271993,0.7367803497044113,0.7226650873170317,satellite,IsolationForest+MCD,2
0.13148148148148148,0.9978499749368508,0.9578982164911986,satimage-2,IsolationForest+MCD,2
0.028969957081545063,0.48494742792538154,0.02741560382506298,speech,IsolationForest+MCD,2
0.14285714285714285,0.9716876079579831,0.4829299630979504,thyroid,IsolationForest+MCD,2
0.06315789473684211,0.3877777777777778,0.09831335321595715,vertebral,IsolationForest+MCD,2
0.09292035398230089,0.7196870554765292,0.08816447455893206,vowels,IsolationForest+MCD,2
0.3508771929824561,0.9486461251167133,0.5298508511020963,wbc,IsolationForest+MCD,2
0.29850746268656714,0.9252100840336135,0.423378805102943,wine,IsolationForest+MCD,2
0.2710595282665668,0.7994057832749568,0.2350735057690201,annthyroid,IsolationForest+COPOD,2
0.4692737430167598,0.8049929345266134,0.4570893852047884,arrhythmia,IsolationForest+COPOD,2
0.9210019267822736,0.9934976817822007,0.9873891833223108,breastw,IsolationForest+COPOD,2
0.4283965728274174,0.9334763801153528,0.5884559395032438,cardio,IsolationForest+COPOD,2
0.09900990099009901,0.6845528455284553,0.08969432151120144,glass,IsolationForest+COPOD,2
0.6830985915492958,0.8375308641975309,0.7724983529877886,ionosphere,IsolationForest+COPOD,2
0.12998859749144812,0.5935266666666666,0.07655394348634754,letter,IsolationForest+COPOD,2
0.42857142857142855,0.9988262910798122,0.976190476190476,lympho,IsolationForest+COPOD,2
0.08660303994344291,0.892215790252044,0.35455118992380347,mammography,IsolationForest+COPOD,2
0.29458153141694227,0.7993774963266489,0.25911305487781183,mnist,IsolationForest+COPOD,2
0.1245186136071887,0.9966307957093931,0.9255869311616455,musk,IsolationForest+COPOD,2
0.09773755656108597,0.7167653638636663,0.047742701176346596,optdigits,IsolationForest+COPOD,2
0.10997532604864294,0.9265427006713869,0.22822420071577346,pendigits,IsolationForest+COPOD,2
0.5261382799325464,0.6800074626865672,0.5242273677783543,pima,IsolationForest+COPOD,2
0.547690879554421,0.6822808898789732,0.6573707745891977,satellite,IsolationForest+COPOD,2
0.0922874093605801,0.9879991743903758,0.8887175684582922,satimage-2,IsolationForest+COPOD,2
0.026344676180021953,0.48340983606557375,0.02396145682113742,speech,IsolationForest+COPOD,2
0.16399286987522282,0.960528661657124,0.2782540460273369,thyroid,IsolationForest+COPOD,2
0.0945945945945946,0.3404761904761905,0.09083223436197241,vertebral,IsolationForest+COPOD,2
0.09836065573770492,0.6294167852062589,0.0611797764009767,vowels,IsolationForest+COPOD,2
0.37168141592920356,0.9603841536614646,0.6647863158226648,wbc,IsolationForest+COPOD,2
0.32,0.8361344537815126,0.2566360398860399,wine,IsolationForest+COPOD,2
0.2826267664172901,0.784552050710689,0.2650747162539475,annthyroid,IsolationForest+PCA,2
0.4489795918367347,0.7950227665253572,0.43769162026491054,arrhythmia,IsolationForest+PCA,2
0.870201096892139,0.9902088280749368,0.9804132824722647,breastw,IsolationForest+PCA,2
0.4557291666666667,0.9387805547926393,0.602994881654115,cardio,IsolationForest+PCA,2
0.09302325581395349,0.6780487804878048,0.08264968602382472,glass,IsolationForest+PCA,2
0.6339622641509434,0.834673721340388,0.7856519496315136,ionosphere,IsolationForest+PCA,2
0.12895662368112543,0.5765933333333334,0.0794169977075582,letter,IsolationForest+PCA,2
0.4,0.9941314553990611,0.9055555555555554,lympho,IsolationForest+PCA,2
0.1275221953188055,0.8736522792414031,0.21881537093708955,mammography,IsolationForest+PCA,2
0.1286472148541114,0.999993046017976,0.999788522062029,musk,IsolationForest+PCA,2
0.11146838156484459,0.9445170061792046,0.25217513331542474,pendigits,IsolationForest+PCA,2
0.5201465201465202,0.676723880597015,0.5001507496728667,pima,IsolationForest+PCA,2
0.5780637940682708,0.6584281299866777,0.6605918300266105,satellite,IsolationForest+PCA,2
0.0922266139657444,0.9874192819162007,0.9131723925894518,satimage-2,IsolationForest+PCA,2
0.02534435261707989,0.47302204635387224,0.026385958904808823,speech,IsolationForest+PCA,2
0.17794970986460348,0.9676834810768471,0.414961946794975,thyroid,IsolationForest+PCA,2
0.0851063829787234,0.3817460317460318,0.09749677506174106,vertebral,IsolationForest+PCA,2
0.10112359550561797,0.6717354196301565,0.09618477316457022,vowels,IsolationForest+PCA,2
0.37254901960784315,0.9471788715486195,0.6050008161413483,wbc,IsolationForest+PCA,2
0.30434782608695654,0.7882352941176469,0.2036666243580588,wine,IsolationForest+PCA,2
0.26163909195844554,0.7779404344928874,0.26857899072661845,annthyroid,IsolationForest+VAE,2
0.4433497536945813,0.7940807034071282,0.40980070689803455,arrhythmia,IsolationForest+VAE,2
0.9153846153846154,0.9850823626974256,0.9607858171271397,breastw,IsolationForest+VAE,2
0.3888888888888889,0.9153769568799779,0.5165232303170004,cardio,IsolationForest+VAE,2
0.1,0.6840108401084011,0.08290420766512582,glass,IsolationForest+VAE,2
0.6459143968871596,0.8542857142857142,0.8119115305128004,ionosphere,IsolationForest+VAE,2
0.16467780429594273,0.6898333333333333,0.12253820566684541,letter,IsolationForest+VAE,2
0.375,0.9953051643192489,0.9166666666666665,lympho,IsolationForest+VAE,2
0.10272804774083547,0.8697591180219579,0.1926141310093706,mammography,IsolationForest+VAE,2
0.30380356283100624,0.8174294820057533,0.3007570711887168,mnist,IsolationForest+VAE,2
0.11175115207373272,0.9982093496288311,0.9566220085073645,musk,IsolationForest+VAE,2
0.08313908313908314,0.7073693907093039,0.04617425669932186,optdigits,IsolationForest+VAE,2
0.10196078431372549,0.922442007897772,0.2790551214989722,pendigits,IsolationForest+VAE,2
0.5229681978798587,0.6952910447761195,0.5244761343370905,pima,IsolationForest+VAE,2
0.6119473189087489,0.7268790102769382,0.671368156749461,satellite,IsolationForest+VAE,2
0.07806487080813634,0.9978352319078462,0.9371053818065059,satimage-2,IsolationForest+VAE,2
0.025219298245614034,0.4741616732617298,0.02632149304194703,speech,IsolationForest+VAE,2
0.16041848299912817,0.9667774377679771,0.3614878064578438,thyroid,IsolationForest+VAE,2
0.06060606060606061,0.3438095238095238,0.09163649748011471,vertebral,IsolationForest+VAE,2
0.11290322580645161,0.771877667140825,0.12916923336454658,vowels,IsolationForest+VAE,2
0.35,0.9343737494997999,0.4445734276855143,wbc,IsolationForest+VAE,2
0.36,0.8319327731092436,0.22146483711514597,wine,IsolationForest+VAE,2
0.25357018460466735,0.7986014893624195,0.29622213455065627,annthyroid,IsolationForest+DeepSVDD,2
0.45161290322580644,0.7944732297063903,0.41253640186484536,arrhythmia,IsolationForest+DeepSVDD,2
0.8561151079136691,0.9869293980172642,0.9722291123459937,breastw,IsolationForest+DeepSVDD,2
0.37849462365591396,0.9400920076901951,0.6217255192347129,cardio,IsolationForest+DeepSVDD,2
0.10909090909090909,0.6829268292682926,0.07635271253031586,glass,IsolationForest+DeepSVDD,2
0.6541353383458647,0.8590828924162257,0.8106931752133434,ionosphere,IsolationForest+DeepSVDD,2
0.12375690607734807,0.5716933333333334,0.0761428468968213,letter,IsolationForest+DeepSVDD,2
0.24,0.9953051643192489,0.8972222222222221,lympho,IsolationForest+DeepSVDD,2
0.11483967188665176,0.8679761829308656,0.2333584034799716,mammography,IsolationForest+DeepSVDD,2
0.2947733465444637,0.8081598062953995,0.28481418396221386,mnist,IsolationForest+DeepSVDD,2
0.11318553092182031,0.9995792840875506,0.9867059629846701,musk,IsolationForest+DeepSVDD,2
0.08984047019311503,0.7217594420318463,0.047798667179658964,optdigits,IsolationForest+DeepSVDD,2
0.0746054519368723,0.890620822926453,0.11208250437845,pendigits,IsolationForest+DeepSVDD,2
0.47194719471947194,0.6501492537313432,0.4529218674035331,pima,IsolationForest+DeepSVDD,2
0.5506386861313869,0.6868690240816475,0.6835158238418833,satellite,IsolationForest+DeepSVDD,2
0.10211524434719182,0.9830111162438693,0.42565970072113063,satimage-2,IsolationForest+DeepSVDD,2
0.03163265306122449,0.46994234030525717,0.017655397126578286,speech,IsolationForest+DeepSVDD,2
0.14396284829721362,0.9707289556827913,0.45788970262760104,thyroid,IsolationForest+DeepSVDD,2
0.18181818181818182,0.44841269841269843,0.11171017295614268,vertebral,IsolationForest+DeepSVDD,2
0.09510869565217392,0.6787482219061166,0.11398239546243177,vowels,IsolationForest+DeepSVDD,2
0.2923076923076923,0.9430438842203548,0.4918524495353977,wbc,IsolationForest+DeepSVDD,2
0.22641509433962265,0.7966386554621849,0.22587047558713363,wine,IsolationForest+DeepSVDD,2
0.2617874736101337,0.7977328631739578,0.2649948508994479,annthyroid,IsolationForest+LUNAR,2
0.49122807017543857,0.8039331135186057,0.4530708559709472,arrhythmia,IsolationForest+LUNAR,2
0.9118773946360154,0.9842719288325983,0.960850044164896,breastw,IsolationForest+LUNAR,2
0.37555555555555553,0.9025611095852787,0.4976604511817016,cardio,IsolationForest+LUNAR,2
0.1702127659574468,0.791869918699187,0.1338305337343106,glass,IsolationForest+LUNAR,2
0.7657657657657657,0.9125220458553792,0.8970139951917139,ionosphere,IsolationForest+LUNAR,2
0.18669314796425024,0.8040733333333334,0.20026690473114087,letter,IsolationForest+LUNAR,2
0.13636363636363635,0.9964788732394366,0.9150793650793649,lympho,IsolationForest+LUNAR,2
0.08545517963027555,0.868628652314453,0.21762423146324433,mammography,IsolationForest+LUNAR,2
0.29643705463182896,0.8089145506094658,0.30086387895874406,mnist,IsolationForest+LUNAR,2
0.10215903106898368,0.9486170268249856,0.4402565342978382,musk,IsolationForest+LUNAR,2
0.08128890516294397,0.6157731280431635,0.03702082126244414,optdigits,IsolationForest+LUNAR,2
0.09474643182508351,0.9026145138745675,0.15652153110654976,pendigits,IsolationForest+LUNAR,2
0.5321428571428571,0.6950074626865672,0.5222690637931203,pima,IsolationForest+LUNAR,2
0.5970594502450458,0.736116129268529,0.6795220586201708,satellite,IsolationForest+LUNAR,2
0.05296531145095114,0.9976927159608032,0.9011852806979183,satimage-2,IsolationForest+LUNAR,2
0.02918186555497655,0.5117693612210288,0.03927574150448581,speech,IsolationForest+LUNAR,2
0.1644325290437891,0.9651670188544691,0.3271468074100187,thyroid,IsolationForest+LUNAR,2
0.0761904761904762,0.3514285714285715,0.09292471611172955,vertebral,IsolationForest+LUNAR,2
0.11990407673860912,0.9206258890469416,0.3797782271653184,vowels,IsolationForest+LUNAR,2
0.3111111111111111,0.9390422835800987,0.5250625552540817,wbc,IsolationForest+LUNAR,2
0.25,0.6151260504201681,0.09921780255089119,wine,IsolationForest+LUNAR,2
0.22689611217335884,0.9329829050320761,0.4865403215958638,annthyroid,INNE+LOF,2
0.3388704318936877,0.708078191238813,0.2608288069418825,arrhythmia,INNE+LOF,2
0.4877250409165303,0.671821402992951,0.414605024212378,breastw,INNE+LOF,2
0.26947040498442365,0.8577279593518264,0.35388103987673636,cardio,INNE+LOF,2
0.14634146341463414,0.7663956639566396,0.12036404047309615,glass,INNE+LOF,2
0.7829457364341085,0.8981657848324516,0.8833464650475238,ionosphere,INNE+LOF,2
0.18731117824773413,0.7484266666666666,0.22055339186361514,letter,INNE+LOF,2
0.32432432432432434,0.9917840375586855,0.8412698412698412,lympho,INNE+LOF,2
0.08534251817833907,0.7515825815674758,0.1777571661066744,mammography,INNE+LOF,2
0.24509803921568626,0.8073680180459841,0.27276624690356227,mnist,INNE+LOF,2
0.10379882289994649,0.9807687627127484,0.470600478421401,musk,INNE+LOF,2
0.04478527607361963,0.5427872088432688,0.029420415808525124,optdigits,INNE+LOF,2
0.07057226871748473,0.8751212544778229,0.1125132284851508,pendigits,INNE+LOF,2
0.5248868778280543,0.6542313432835821,0.4588867650426132,pima,INNE+LOF,2
0.588806840264283,0.7478556030103286,0.6084467475202532,satellite,INNE+LOF,2
0.05838815789473684,0.9686661490225372,0.17872814332603093,satimage-2,INNE+LOF,2
0.03076923076923077,0.4933951384963256,0.02316055335328187,speech,INNE+LOF,2
0.08340807174887892,0.9854886934563214,0.5678400292441248,thyroid,INNE+LOF,2
0.16455696202531644,0.4120634920634921,0.10347840057893573,vertebral,INNE+LOF,2
0.1485884101040119,0.9322048364153627,0.29277228938835004,vowels,INNE+LOF,2
0.2413793103448276,0.9389088968920902,0.4971669132006907,wbc,INNE+LOF,2
0.3125,0.8218487394957982,0.18984286458382904,wine,INNE+LOF,2
0.2859437751004016,0.93257682509824,0.4653043441219674,annthyroid,INNE+KNN,2
0.4028776978417266,0.7905872193436961,0.4091100772476372,arrhythmia,INNE+KNN,2
0.775974025974026,0.8914584040107053,0.7612470610480847,breastw,INNE+KNN,2
0.31962616822429907,0.8650611095852789,0.3055263037301642,cardio,INNE+KNN,2
0.1651376146788991,0.7826558265582657,0.11820057922566098,glass,INNE+KNN,2
0.6595744680851063,0.9131569664902999,0.9072990647291346,ionosphere,INNE+KNN,2
0.20041753653444677,0.76384,0.20659333439140395,letter,INNE+KNN,2
0.2553191489361702,0.9882629107981221,0.8037037037037037,lympho,INNE+KNN,2
0.088572558323448,0.755345460179297,0.20070180248404854,mammography,INNE+KNN,2
0.2870641169853768,0.8195373647068563,0.3350352980457104,mnist,INNE+KNN,2
0.11384976525821597,0.9685888631977886,0.35795721282304377,musk,INNE+KNN,2
0.04941860465116279,0.5254072904329516,0.02731599263415649,optdigits,INNE+KNN,2
0.08227848101265822,0.8804182611153121,0.12462617642638585,pendigits,INNE+KNN,2
0.5544871794871795,0.676429104477612,0.4951966621680296,pima,INNE+KNN,2
0.6235837180025179,0.7600717210689516,0.6481461364713538,satellite,INNE+KNN,2
0.06425339366515836,0.9860260656752798,0.4796607156076871,satimage-2,INNE+KNN,2
0.027127003699136867,0.4797964951950254,0.01922264456674888,speech,INNE+KNN,2
0.1045531197301855,0.986052778484102,0.6221506546945311,thyroid,INNE+KNN,2
0.14184397163120568,0.39809523809523806,0.10003166419043531,vertebral,INNE+KNN,2
0.13157894736842105,0.9401564722617354,0.40652572375592233,vowels,INNE+KNN,2
0.23333333333333334,0.938375350140056,0.4610095797583115,wbc,INNE+KNN,2
0.29411764705882354,0.7957983193277312,0.17162242277383355,wine,INNE+KNN,2
0.24551724137931036,0.833454412857016,0.23993577756489798,annthyroid,INNE+HBOS,2
0.36893203883495146,0.8084471659601193,0.440504430780096,arrhythmia,INNE+HBOS,2
0.775974025974026,0.9558878962644652,0.9025152210687764,breastw,INNE+HBOS,2
0.2917726887192536,0.8992000823949464,0.4795930972594846,cardio,INNE+HBOS,2
0.125,0.7159891598915991,0.08445315720780015,glass,INNE+HBOS,2
0.6507462686567164,0.7637389770723104,0.6056967687654274,ionosphere,INNE+HBOS,2
0.13863404689092762,0.6514066666666667,0.10270586534248419,letter,INNE+HBOS,2
0.35294117647058826,1.0,1.0,lympho,INNE+HBOS,2
0.10426540284360189,0.8142323185374545,0.2693609286004181,mammography,INNE+HBOS,2
0.21585824234830858,0.6522135303491235,0.12318805406741366,mnist,INNE+HBOS,2
0.09994848016486348,0.999993046017976,0.9997896065642752,musk,INNE+HBOS,2
0.08638906152889994,0.684566390314515,0.051220008705098144,optdigits,INNE+HBOS,2
0.08573784006595218,0.922239598848178,0.2035492820906416,pendigits,INNE+HBOS,2
0.5663189269746647,0.694544776119403,0.538572172543443,pima,INNE+HBOS,2
0.6210886142519064,0.7581971880553314,0.7175594038556639,satellite,INNE+HBOS,2
0.05765326837190418,0.9957834937047265,0.8989517213866826,satimage-2,INNE+HBOS,2
0.02707692307692308,0.4753736574335783,0.022556562366031763,speech,INNE+HBOS,2
0.09068746952705997,0.9662104300198453,0.34644949376947565,thyroid,INNE+HBOS,2
0.10596026490066225,0.3547619047619048,0.09297889231019563,vertebral,INNE+HBOS,2
0.12185430463576159,0.7937268847795163,0.20893769552413313,vowels,INNE+HBOS,2
0.21875,0.9539815926370547,0.6479293791950009,wbc,INNE+HBOS,2
0.3448275862068966,0.8907563025210083,0.2872825091575092,wine,INNE+HBOS,2
0.28179419525065963,0.9336332509655461,0.5101545787243977,annthyroid,INNE+MCD,2
0.775974025974026,0.8342191563948886,0.7054263290446967,breastw,INNE+MCD,2
0.2992957746478873,0.8731358143367206,0.32287454548319106,cardio,INNE+MCD,2
0.16822429906542055,0.7046070460704607,0.08244659124587403,glass,INNE+MCD,2
0.8430493273542601,0.9205643738977072,0.9168185043981668,ionosphere,INNE+MCD,2
0.1837160751565762,0.7372666666666666,0.16506214801679678,letter,INNE+MCD,2
0.16901408450704225,0.9436619718309859,0.6110229276895943,lympho,INNE+MCD,2
0.08895647215358297,0.7466985682997769,0.2703316125873384,mammography,INNE+MCD,2
0.30448717948717946,0.8125454771217483,0.31410506303762176,mnist,INNE+MCD,2
0.10067462376751427,0.9998157194763652,0.9943054024001869,musk,INNE+MCD,2
0.04178674351585014,0.531904197920779,0.02765934331070767,optdigits,INNE+MCD,2
0.10448760884125921,0.8683634655484521,0.08331216972939529,pendigits,INNE+MCD,2
0.5596026490066225,0.6646791044776119,0.48094782319596313,pima,INNE+MCD,2
0.6611764705882353,0.7703880726598427,0.7264584357393482,satellite,INNE+MCD,2
0.09391534391534391,0.9960414967123045,0.7219457734592835,satimage-2,INNE+MCD,2
0.02955082742316785,0.4882622950819673,0.02027918844110906,speech,INNE+MCD,2
0.10231023102310231,0.9872335575059842,0.6777486025766604,thyroid,INNE+MCD,2
0.12987012987012986,0.40126984126984133,0.10035977477206308,vertebral,INNE+MCD,2
0.0989247311827957,0.8333285917496444,0.14557440264232996,vowels,INNE+MCD,2
0.21649484536082475,0.9313058556756035,0.4403663743276584,wbc,INNE+MCD,2
0.28169014084507044,0.9470588235294117,0.551688596491228,wine,INNE+MCD,2
0.2615083251714006,0.8918251375699368,0.278223062785811,annthyroid,INNE+COPOD,2
0.37254901960784315,0.8049144292667609,0.44629790322515545,arrhythmia,INNE+COPOD,2
0.775974025974026,0.943863319386332,0.8970848314259887,breastw,INNE+COPOD,2
0.31876138433515483,0.92558363087064,0.5387454058366973,cardio,INNE+COPOD,2
0.09090909090909091,0.6953929539295393,0.0809558066178213,glass,INNE+COPOD,2
0.7189542483660131,0.8569664902998236,0.8088494929588046,ionosphere,INNE+COPOD,2
0.13415892672858618,0.64376,0.1025871465069903,letter,INNE+COPOD,2
0.3870967741935484,0.9976525821596244,0.9583333333333333,lympho,INNE+COPOD,2
0.09773828756058159,0.829799857745477,0.443433678631358,mammography,INNE+COPOD,2
0.27424604035582556,0.8088129384739554,0.2585926277607408,mnist,INNE+COPOD,2
0.10199789695057834,0.9882547243615375,0.7099308368431202,musk,INNE+COPOD,2
0.07393983327292497,0.5833017502302935,0.03147035008692358,optdigits,INNE+COPOD,2
0.09680421967111387,0.8993196382606571,0.1877489253220794,pendigits,INNE+COPOD,2
0.5446153846153846,0.6698805970149254,0.5097680963420794,pima,INNE+COPOD,2
0.5638218462304055,0.7276626988362689,0.6903958720298833,satellite,INNE+COPOD,2
0.057211925866236905,0.9960660684273119,0.9135390109609101,satimage-2,INNE+COPOD,2
